participant,speed,node,Fx1,Fy1,Fx2,Fy2,speed1,speed2,duration
P5,1.2,68,0.0,0.0,-73.58515403174191,712.7330992813849,1.206586925029131,1.201231659475067,0.984
P5,1.2,69,0.0,0.0,-69.86536740968992,691.4852497270297,1.2031477906270902,1.2014061250289712,0.984
P5,1.2,70,0.0,0.0,-66.27101725396305,669.389006127103,1.1989481177097834,1.202164787949093,0.984
P5,1.2,71,0.4397065686185471,0.0484853594676777,-62.1507891374782,647.0844926807031,1.1966193978420985,1.203109814317964,0.984
P5,1.2,72,0.5345019055294193,0.21565773497846621,-57.7376871766734,625.1712857565353,1.196683545657304,1.2041527900499904,0.984
P5,1.2,73,0.3207095931558347,0.290973341432542,-53.53537733825719,604.9287334879072,1.1979777702495291,1.20468791419417,0.984
P5,1.2,74,0.11611460593341333,0.30368012532732935,-49.00368875236157,587.6673764588198,1.1994401431900343,1.204910629687258,0.984
P5,1.2,75,0.23585231436210766,0.25795607365197637,-44.05015041202428,573.8154458208181,1.2002619446054728,1.2053626183921082,0.984
P5,1.2,76,0.429267330264278,0.18863371869646445,-39.35905540428586,563.3989249229019,1.2002916846713796,1.2057268665718908,0.984
P5,1.2,77,0.5316354999465696,0.15714925130973925,-34.61857939335287,556.5512218567185,1.1999315687633796,1.2059584973996307,0.984
P5,1.2,78,0.6068076807542296,0.1810221223778949,-29.344370615530625,552.8729437869391,1.199462073252093,1.206213250446821,0.984
P5,1.2,79,0.5591224743492669,0.1941555363122029,-24.105901833191744,551.3047740999291,1.199023926283075,1.2057223999866546,0.984
P5,1.2,80,0.40854271695793143,0.14798004273481605,-19.023314180052008,551.1490272718356,1.198994309007268,1.204850943864032,0.984
P5,1.2,81,0.30065186113839804,0.10529144199109314,-13.376752875564252,552.3936572911492,1.1993250365763475,1.2041692096319894,0.984
P5,1.2,82,0.2041429026973369,0.11636999376933135,-7.33020704939512,554.9841928572033,1.1994720840422735,1.2032418073018913,0.984
P5,1.2,83,0.10311033407448826,0.133964322202375,-1.339753687704034,558.6976409432732,1.199606290159334,1.2024753202684646,0.984
P5,1.2,84,0.1966827858650266,0.11820385413865406,4.955783280994479,563.7283685278489,1.199690910313552,1.202283177973245,0.984
P5,1.2,85,0.3834574487920526,0.10475384082878804,11.73556070182001,570.5869159623456,1.199531198883566,1.202229868269434,0.984
P5,1.2,86,0.39520068844879885,0.13753594683085404,18.614200309916836,579.3915282321435,1.1992992865847065,1.2023536125371412,0.984
P5,1.2,87,0.3149446062796959,0.2058532849463673,25.729543391076646,589.9264798061172,1.1991085253063816,1.2027119255082495,0.984
P5,1.2,88,0.27081308559561573,0.2899348681037438,33.3900808956957,602.2380032001942,1.1988607019833761,1.2028334697540042,0.984
P5,1.2,89,0.23788497974215922,0.3533342642352454,41.30812787459897,616.3970393222903,1.1987899169462928,1.2030043593618678,0.984
P5,1.2,90,0.17450873392324726,0.29604529451471695,49.507027671158546,631.9413907015482,1.1990947854902623,1.2031306754710516,0.984
P5,1.2,91,0.0,0.0,58.29992034756907,648.2577427665206,1.199437529423466,1.2027170854415203,0.984
P5,1.2,92,0.0,0.0,67.49194821354634,665.0512088196845,1.1997514190895813,1.20224149235149,0.984
P5,1.2,93,0.0,0.0,76.85663542959799,681.7926720855057,1.1997909018231772,1.2020023933063435,0.984
P5,1.2,94,0.0,0.0,86.5656304055454,697.3789798611468,1.199576662328027,1.2019428900331188,0.984
P5,1.2,95,0.0,0.0,96.5576281738182,710.8432154110774,1.1994996337312571,1.2022585558450358,0.984
P5,1.2,96,0.0,0.0,106.64732223039411,721.5975522469548,1.199313577946125,1.2028175859874932,0.984
P5,1.2,97,0.0,0.0,117.04311118652431,728.6328778373678,1.1991564759717084,1.2032156981833384,0.984
P5,1.2,98,0.0,0.0,127.75246932802523,730.2311612389383,1.1992724911655384,1.2034300576423878,0.984
P5,1.2,99,15.278009572174646,11.148727671838513,138.3044689119555,724.5038235267272,1.1993853011819047,1.2035620552725264,0.984
P5,1.4,0,13.305990699463814,11.27368681153548,167.28651289364277,762.7277247239111,1.3994136007011755,1.4051400612771505,0.945
P5,1.4,1,19.147477571950265,45.595696101213925,177.71804096963425,740.4936978712782,1.3996408215106095,1.405823741323024,0.945
P5,1.4,2,22.189939164275422,100.80630160365868,184.94569449315318,702.9538455590456,1.3998987620425973,1.4060906298931406,0.945
P5,1.4,3,16.95221088519938,177.02538429349553,186.716465317122,648.313935402741,1.3997256168029177,1.4065743592766502,0.945
P5,1.4,4,-0.3226932893997992,270.32841662592097,180.48367310259425,576.3952251252979,1.399181811968513,1.4074662461607677,0.945
P5,1.4,5,-26.82669114885026,373.0982033519154,164.6138409762982,489.8531064270682,1.4003775041616073,1.408702917526808,0.945
P5,1.4,6,-57.46532656204666,474.7592973781703,140.14316187524605,394.72379756840695,1.4033697229359736,1.4099466384620971,0.945
P5,1.4,7,-88.14120821441666,565.3053543874267,108.85164898611063,299.4128822333044,1.4009558967178135,1.4106054302282707,0.945
P5,1.4,8,-114.15699326569539,638.6525286612299,74.56777864841932,212.7338502399203,1.3873673250342562,1.4100915730090446,0.945
P5,1.4,9,-131.6758668978892,695.0647462486211,44.138142212921785,141.0600937580619,1.3687940374312222,1.4084515642046702,0.945
P5,1.4,10,-140.85762654660505,739.3813626393835,21.827228652826243,87.09570217694161,1.3532340449484135,1.40550373317799,0.945
P5,1.4,11,-143.59034480310734,775.5671321882517,7.232805257103795,49.82549740850682,1.3460258084014771,1.3998902887861642,0.945
P5,1.4,12,-140.88763171696115,803.9333882140046,-0.31223289168399787,25.66077768157229,1.3531426812116891,1.3916740976942192,0.945
P5,1.4,13,-133.2235737960769,823.0850772793092,-2.4117569056478656,10.692942187245485,1.3716836505167422,1.3841486631141469,0.945
P5,1.4,14,-123.3073154246314,832.3228835328708,-2.421779713834589,2.19104186671523,1.3905033898142711,1.3810949263621093,0.945
P5,1.4,15,-113.73666093829019,831.9993257587074,0.0,0.0,1.4029685718456222,1.3849561812493856,0.945
P5,1.4,16,-104.11606305970176,822.7260909453618,0.0,0.0,1.407729690664285,1.3940963550290175,0.945
P5,1.4,17,-94.56811235489134,805.43297821042,0.0,0.0,1.4075699405276079,1.4033281198220602,0.945
P5,1.4,18,-86.31437320255469,781.8590224941408,0.0,0.0,1.4059043892813456,1.408500268350572,0.945
P5,1.4,19,-78.83726607448145,753.9083013577821,0.0,0.0,1.4045906168687532,1.4084569897073294,0.945
P5,1.4,20,-71.03074292921745,723.1082671752625,0.0,0.0,1.4042963274777247,1.4046806184843845,0.945
P5,1.4,21,-63.80521959091052,690.8069260351048,1.092282660144566,0.20166750295270272,1.404956607864941,1.4001052784634809,0.945
P5,1.4,22,-57.80006837098451,658.3841282611819,0.7620363628843484,0.3402681414715928,1.4061470644450014,1.3972371221905375,0.945
P5,1.4,23,-52.05237652084928,627.1368119666673,1.0081688743921042,0.44501923932193804,1.4074774302086046,1.3967550818195353,0.945
P5,1.4,24,-46.51244390541149,597.9975663415323,1.4955052262081545,0.47259279900341583,1.4084347921447165,1.3975756237978247,0.945
P5,1.4,25,-41.87042878860553,571.8363741552114,1.0483040342937409,0.3458420750093372,1.409174951283493,1.3986520949368766,0.945
P5,1.4,26,-37.56005889734631,549.8760830466478,0.5956251832451122,0.23561746855784538,1.4095819212838077,1.3997890661244135,0.945
P5,1.4,27,-32.73072936249235,533.1002677469462,0.948080536861242,0.25605827843444284,1.4089996565266687,1.4007200084768436,0.945
P5,1.4,28,-27.953487576914558,521.4274279256174,0.9828913282134619,0.25049651642541876,1.4078236373448874,1.400903843867619,0.945
P5,1.4,29,-23.40879782236437,513.8977464629623,0.45637856066524096,0.12143140208450563,1.4067656428955648,1.4005286918476083,0.945
P5,1.4,30,-18.307181847980335,509.79955137649586,0.471356147653837,0.027831790775983863,1.4060538583991995,1.399842504433346,0.945
P5,1.4,31,-12.914121362237953,508.97352454007364,0.7376460504728868,0.07739342975549522,1.4057115615332432,1.398926597995971,0.945
P5,1.4,32,-7.8018252575940625,510.93389772117683,0.326799171289231,0.1387702024487633,1.4054860405834249,1.3985793129320425,0.945
P5,1.4,33,-2.391088092376491,514.7637076301413,-0.0337686541450691,0.1045233536613417,1.4047749748379073,1.3991928199208592,0.945
P5,1.4,34,3.696165436428567,520.0404804762578,0.22017205400160292,0.06600030039597173,1.4036437772056978,1.3999441647400694,0.945
P5,1.4,35,9.775786397160484,527.0087400981325,0.3163580783399006,0.12237533320813246,1.4028426340486484,1.4001908680966593,0.945
P5,1.4,36,15.85623938212054,535.8180442037326,0.1389855961062609,0.20530233737622902,1.402800634062535,1.4000003640684215,0.945
P5,1.4,37,22.6078113209371,546.3534773261727,0.3352036890238787,0.27325147493331875,1.402898334082576,1.3996041625506483,0.945
P5,1.4,38,29.74780890857009,558.7049489328157,0.5839386657173871,0.44729665553571396,1.4027390460034785,1.3992642559766368,0.945
P5,1.4,39,36.92979459916257,572.9925132449177,0.31951590982157524,0.7084639601873426,1.4028006909739639,1.3993912338324432,0.945
P5,1.4,40,44.801410720580776,588.9870650607977,0.05232223458519724,0.7466124412849318,1.4028238935584239,1.39990812481158,0.945
P5,1.4,41,53.699369159704716,606.4508718881168,0.03584857665960446,0.3332435178813613,1.4025926844501184,1.4001880611843744,0.945
P5,1.4,42,63.17028872258064,625.2555185651744,0.0,0.0,1.4026077948333044,1.399891033713014,0.945
P5,1.4,43,73.43094422624488,644.7766000746238,0.0,0.0,1.4028723013000293,1.3995060884276662,0.945
P5,1.4,44,85.06784495541827,663.7779265182594,0.0,0.0,1.4030157344057723,1.3991267592977294,0.945
P5,1.4,45,97.78937480993464,681.0851715962132,0.0,0.0,1.4029700134828795,1.3993112588360843,0.945
P5,1.4,46,111.21862078113867,695.7037951185679,0.0,0.0,1.4029851994350775,1.400202886793265,0.945
P5,1.4,47,125.53901509343864,706.1888531398124,0.0,0.0,1.4031446134004364,1.400511621912995,0.945
P5,1.4,48,140.42147326029945,710.3758518276741,0.0,0.0,1.4039556236339374,1.3997595321899405,0.945
P5,1.4,49,154.7957513528232,705.6775455269214,8.938600025095377,7.377067253742343,1.4055138607707731,1.399083698098935,0.945
P5,1.4,50,167.66653771238478,689.3534986756505,12.467910816245778,42.40097205393642,1.4068966935684064,1.399107565219503,0.945
P5,1.4,51,177.58273525681076,658.746644983865,13.8099373831306,101.39021167060153,1.4076436284937575,1.3995397432117485,0.945
P5,1.4,52,181.95417687986858,611.8303130066806,8.613162220664416,185.96652218358167,1.4081109345288332,1.4000342081066373,0.945
P5,1.4,53,178.00328498741496,548.1388072286095,-7.320772664707006,291.80101750710327,1.4086816222193383,1.4000634270416787,0.945
P5,1.4,54,164.0106894490838,469.7789194468756,-33.060066529641865,408.1642788628077,1.4096245009607802,1.3993953585170171,0.945
P5,1.4,55,140.36620227771039,381.93457088293115,-63.26355937687883,520.2822359842031,1.4109501939916838,1.3994719247819547,0.945
P5,1.4,56,109.61875891689084,292.36122380051705,-92.75271175818676,615.2514640017805,1.4116040355044306,1.400380786732552,0.945
P5,1.4,57,76.26113698276795,209.62974573916026,-117.8344614586041,687.1269545213904,1.410648846664601,1.3969297386905288,0.945
P5,1.4,58,46.072773752988205,140.41934154618843,-135.76809716525818,737.6277553202926,1.407948379674504,1.3835814521173775,0.945
P5,1.4,59,23.397585719060995,87.71716998906902,-145.97561938831913,772.8078537112366,1.4029354401430991,1.364371250672486,0.945
P5,1.4,60,8.771499660335483,50.75621276545005,-149.55285475034378,798.5419307873602,1.395055447686189,1.349267067986964,0.945
P5,1.4,61,0.7846630900358447,26.438702022575136,-147.44888847975184,817.9642606953978,1.3860048487438805,1.3454968645488703,0.945
P5,1.4,62,-2.2918617564373123,11.346800223508806,-140.37268736218994,831.5451480992863,1.3803856296623183,1.357051378983996,0.945
P5,1.4,63,-2.716954969501842,2.885192449415123,-130.25342550080546,838.3803681429031,1.3820196455594154,1.3775210086899676,0.945
P5,1.4,64,0.0,0.0,-119.39104373173754,837.4710052342908,1.3896376758470124,1.3953182313284125,0.945
P5,1.4,65,0.0,0.0,-108.37538657948177,828.3824157751529,1.3991588262287349,1.4057137187516557,0.945
P5,1.4,66,0.0,0.0,-97.6979318555055,811.3173207446802,1.4069403421597995,1.4085244056604678,0.945
P5,1.4,67,0.0,0.0,-88.63832887492183,787.0571161682684,1.4093623055919504,1.4065053508053325,0.945
P5,1.4,68,0.0,0.0,-81.15495034718235,756.9269889675476,1.4065427700010176,1.4042589592686727,0.945
P5,1.4,69,0.6045818537839137,0.335259320392347,-74.0728355077218,722.8370326248834,1.4017817395071894,1.403890464652332,0.945
P5,1.4,70,0.6364932484251365,0.6578697563998586,-67.41203708953798,686.8586469619894,1.3977611389278486,1.404962551052075,0.945
P5,1.4,71,0.5315062776183045,0.7105403799763508,-61.664169664608494,650.7158042012089,1.3961378466159817,1.4064592918057952,0.945
P5,1.4,72,0.6517504370319953,0.5846004609977944,-56.190289448832836,615.7985968568084,1.3968976559911581,1.4077090723472643,0.945
P5,1.4,73,1.0089537930302874,0.38938261883227454,-50.66179847917357,583.3769906537796,1.3985428108349425,1.408555247546367,0.945
P5,1.4,74,0.998619887568888,0.2066125378196825,-45.69078119033954,554.6231062326316,1.399962410847325,1.4090171828541078,0.945
P5,1.4,75,0.673015905132015,0.04836132925525362,-41.17155747698737,530.4349221489518,1.4006530767607315,1.4093835891842799,0.945
P5,1.4,76,0.0,0.0,-36.345531145713544,511.34777028346485,1.4004739802708448,1.4097082015955422,0.945
P5,1.4,77,0.0,0.0,-31.450596966491307,497.5363912966002,1.400051315185602,1.4093997604257682,0.945
P5,1.4,78,0.0,0.0,-26.837730241502587,488.7628533275938,1.3998801523961417,1.4084652773464277,0.945
P5,1.4,79,0.0,0.0,-21.873407676564238,484.4430068163241,1.3996632922316947,1.4076437284560894,0.945
P5,1.4,80,0.0,0.0,-16.34690800876102,483.78043442681565,1.3992091051333468,1.4070610010787634,0.945
P5,1.4,81,0.7688274353949138,0.04109956937773006,-10.757619832570498,486.00907195615844,1.3990073022674234,1.4064141778128523,0.945
P5,1.4,82,0.4816210208404114,0.2873523941695011,-4.934333694097467,490.64485310376693,1.3993770341846432,1.4055523243131207,0.945
P5,1.4,83,0.40254548075206914,0.3767645121020819,1.696183741828893,497.5542126660997,1.3997528600125029,1.404456191934058,0.945
P5,1.4,84,0.4041070054365329,0.39457381873217157,8.807933396971093,506.9080988464332,1.3998255974149925,1.4031690892873179,0.945
P5,1.4,85,0.3175351849653229,0.4574360686502175,16.0539357890566,519.04032848513,1.3998370027744735,1.4023895938640174,0.945
P5,1.4,86,0.30466678582102763,0.5338472474339054,23.84234023931254,534.1957248845235,1.3999018716706888,1.4025663282980896,0.945
P5,1.4,87,0.35838042606272963,0.5733396527724534,32.200405465207325,552.371544398043,1.3996712877849888,1.4029805219652953,0.945
P5,1.4,88,0.20954458062190495,0.5888764644731176,40.741270476059576,573.2984220154177,1.3993954294448914,1.4030575149460567,0.945
P5,1.4,89,-0.06379523693967312,0.5739026036695742,49.65565750910452,596.5256113042608,1.399691029752008,1.4030024395274443,0.945
P5,1.4,90,-0.25183086846634256,0.4343430061004375,59.311093940388595,621.504185103275,1.3999613103131971,1.4029375321519142,0.945
P5,1.4,91,0.0,0.0,69.46248075523269,647.5924626224026,1.399831885128927,1.4029207880159626,0.945
P5,1.4,92,0.0,0.0,80.0559033123136,673.988728144559,1.3996552980842125,1.4030503501408178,0.945
P5,1.4,93,0.0,0.0,91.51749401254993,699.6761852572065,1.39940781508807,1.4030797472622742,0.945
P5,1.4,94,0.0,0.0,103.73570351486549,723.5303944083444,1.3993908969865305,1.4026840323845318,0.945
P5,1.4,95,0.0,0.0,116.25263833856506,744.319783295997,1.3998590489202216,1.4022145902634757,0.945
P5,1.4,96,0.0,0.0,129.10203750013014,760.5055302202434,1.4001460399586847,1.402194921653691,0.945
P5,1.4,97,0.0,0.0,142.30312799401688,770.2338219792636,1.3999026398183247,1.402547609474938,0.945
P5,1.4,98,0.0,0.0,155.23944198993004,771.5081069134123,1.399512918037013,1.4033349769534993,0.945
P5,1.4,99,13.306252095536019,11.27580104249421,167.27495521991486,762.2208741813135,1.399402340238045,1.4047763740710468,0.945
P5,1.6,0,8.94265122641822,11.69260903695222,203.27278617661906,747.9943696505545,1.5997679884359697,1.6068387204078434,0.891
P5,1.6,1,9.335200695436727,56.68930669835232,210.4318453476715,711.3153639925406,1.599644916364826,1.6086399824843056,0.891
P5,1.6,2,6.001614880123833,130.4827114739745,211.14620101650286,657.190048297729,1.599349476399124,1.6100223729312604,0.891
P5,1.6,3,-5.1637983598423185,234.89824069265995,203.44447445501424,586.4361950014022,1.5991120331670585,1.610518186913608,0.891
P5,1.6,4,-28.69189225914107,363.28596645179624,185.7857078655985,502.075795803864,1.5988693636749514,1.6106777549685452,0.891
P5,1.6,5,-63.41631936521736,499.5518216131574,158.1140996889208,409.60762298962914,1.5984000142211503,1.6111995320934969,0.891
P5,1.6,6,-101.34055307294744,622.9180852327397,123.78973673061874,316.43919927284713,1.5986235971961553,1.6116079088085817,0.891
P5,1.6,7,-134.15372998764968,717.5318296651826,88.26837917108911,230.12381214447547,1.5985741201994517,1.610468285149871,0.891
P5,1.6,8,-157.2820713429637,780.3833058028738,55.909466797851394,156.43552695138627,1.591066515127557,1.6065050874766411,0.891
P5,1.6,9,-170.91917733285925,820.2601102371508,30.527789100688526,98.61168827621651,1.5699474944103295,1.5997726995329666,0.891
P5,1.6,10,-176.10790088046303,848.5293395140995,13.697424122243689,57.00465450341355,1.5417696928461977,1.5914651852480854,0.891
P5,1.6,11,-172.99532668517014,870.4682274329624,4.0456960589376925,29.338544741137923,1.525509173340889,1.5831913256930783,0.891
P5,1.6,12,-163.6327708916724,885.2722162393235,-0.25182986021380627,11.929212820789655,1.5336455033768333,1.578370619465105,0.891
P5,1.6,13,-150.26102563464792,891.1688837645407,-2.044035040951434,1.7680000781115424,1.560269908228073,1.5801417222332783,0.891
P5,1.6,14,-135.24518411609114,887.963104888524,0.0,0.0,1.5902530483406692,1.5878190260742964,0.891
P5,1.6,15,-120.54427634736005,875.9304254745969,0.0,0.0,1.6111375876305114,1.59776005816705,0.891
P5,1.6,16,-107.09832144618466,855.0927900169999,0.0,0.0,1.619580148294627,1.6056515700314218,0.891
P5,1.6,17,-95.45043979005841,826.535052123657,0.0,0.0,1.619277557964237,1.6087579575755757,0.891
P5,1.6,18,-84.89210352100825,792.5552954323607,0.0,0.0,1.6147365788797867,1.6071068105426225,0.891
P5,1.6,19,-75.17297957478023,755.320714109675,0.0,0.0,1.6098554807112464,1.6027496403497814,0.891
P5,1.6,20,-66.30913311566714,716.0608121473792,0.7537253123484076,0.11790050200378507,1.6068610170525066,1.598348736886857,0.891
P5,1.6,21,-58.32756615918393,676.2587264499289,0.688723252074969,0.3332425374243229,1.6061624472277103,1.596058668508012,0.891
P5,1.6,22,-51.390830822797476,638.2182532753969,0.5865263665395031,0.6910129909627203,1.6072115895173356,1.5961731555696381,0.891
P5,1.6,23,-44.999905355044596,603.3299869444234,0.6414707975027764,1.0842859076186524,1.60906500121856,1.597633360806152,0.891
P5,1.6,24,-39.34287548180543,571.3451239179562,0.692383100756677,0.9357291261833034,1.6109256414978734,1.5992263553487285,0.891
P5,1.6,25,-34.21232711080788,542.1813662974209,0.3327584192900935,0.28753371522842136,1.6121003512997856,1.600460419295884,0.891
P5,1.6,26,-29.129323744330133,517.4314933752473,0.0,0.0,1.6121804026499829,1.600970318896695,0.891
P5,1.6,27,-24.361510844872345,499.0336376200248,0.0,0.0,1.6114596944199258,1.6007785331953743,0.891
P5,1.6,28,-19.62262440417508,486.88444159123856,0.17684254411818726,0.24789442482267482,1.6103382804663964,1.6003222518836944,0.891
P5,1.6,29,-14.595860410446553,479.08204998964186,0.17552238315814622,0.23930965314183741,1.6088917811254935,1.5998240103220323,0.891
P5,1.6,30,-9.071078663443616,474.3085662559822,0.2015761761813227,0.07333487531316493,1.6074098508579437,1.5992351632846642,0.891
P5,1.6,31,-3.3056650744001974,472.77293005333263,0.45200926242314743,0.040074515016066764,1.6062112041211907,1.5987967786710087,0.891
P5,1.6,32,2.232943999515024,474.91842309855673,0.7929846225573643,0.1139809509191554,1.6051757900295325,1.598888236795242,0.891
P5,1.6,33,8.064102535705802,480.16116341485275,0.7743446552314152,0.12997272882535327,1.604303662339867,1.599360369096124,0.891
P5,1.6,34,14.454451571224492,487.2643499330576,0.5704041411859435,0.18294627967206833,1.6039189422586189,1.599603035065049,0.891
P5,1.6,35,21.071803408766723,495.59815718098366,0.39312363334515604,0.40608515763951486,1.6038284447730553,1.5995195764194636,0.891
P5,1.6,36,27.772806206418814,505.54725906285785,0.1960696443163687,0.6259183327831048,1.6037042077974195,1.5995618360404678,0.891
P5,1.6,37,34.90167083427592,517.8112594795141,0.02543823076618765,0.6301674615529936,1.6034357783165647,1.5997019470623035,0.891
P5,1.6,38,42.757199752376806,532.7700821560345,-0.14009840838510185,0.5819953425685945,1.603153609313326,1.5997144204228348,0.891
P5,1.6,39,50.98779357521141,550.3571721717129,-0.264104171769031,0.6849372316664682,1.603182132799259,1.5996515854140778,0.891
P5,1.6,40,59.66101062047634,570.0682708644805,-0.3657345525489852,0.5641835230402804,1.6031564690781528,1.5995281891448432,0.891
P5,1.6,41,69.40214549895975,591.206793177005,0.0,0.0,1.6029030276207754,1.599338511561088,0.891
P5,1.6,42,80.55021378569724,613.2894613211722,0.0,0.0,1.6028958693789968,1.5991657111200615,0.891
P5,1.6,43,93.02171224491931,635.964639190624,0.0,0.0,1.6031003784207931,1.5992198415965844,0.891
P5,1.6,44,106.72942415785703,658.1966350582527,0.0,0.0,1.6031137370708715,1.5994403378307263,0.891
P5,1.6,45,121.86677982257407,677.6994644438059,0.0,0.0,1.603087062353581,1.599528083868347,0.891
P5,1.6,46,138.1016447971043,691.7132722942117,0.0,0.0,1.6033441121823182,1.599448941895694,0.891
P5,1.6,47,154.5172457729585,698.0855805086709,0.0,0.0,1.6039735200136132,1.5995926370655937,0.891
P5,1.6,48,170.19108122688013,695.0164400210424,0.0,0.0,1.6048734001646319,1.599844447548461,0.891
P5,1.6,49,183.73358788185476,680.044357851772,7.429754243011256,12.902553396183242,1.6060961716396918,1.5998521381418764,0.891
P5,1.6,50,193.0740013050139,650.1551602825288,6.857350597975877,60.33691525909135,1.6077539726554197,1.5996744555272593,0.891
P5,1.6,51,195.87530606624028,603.3882683395349,2.2495614831683755,137.76498055952968,1.6093510317488524,1.5995726354756958,0.891
P5,1.6,52,190.20192136371494,540.3773302522984,-9.614188048799425,247.14992972883164,1.6103849272106359,1.5994386268138967,0.891
P5,1.6,53,174.8349733911213,464.5449807860261,-32.23495248199527,381.3468649654021,1.6112528172500156,1.598949988489469,0.891
P5,1.6,54,149.7011446300858,381.3208361364969,-65.2564660712626,523.6396851474351,1.6119190165225026,1.5981647542662336,0.891
P5,1.6,55,117.73388655547012,297.1031757401029,-102.23105587473665,653.4552787984168,1.612091421909618,1.5975419269594529,0.891
P5,1.6,56,84.61388559908718,218.25346150680102,-135.04494320854022,754.9005503852269,1.6113744273186696,1.595082424376143,0.891
P5,1.6,57,55.20610842799995,150.05569874917776,-159.29096343295367,822.844148533707,1.6089010189806119,1.5844100617190022,0.891
P5,1.6,58,32.05878058951,95.81376058310033,-174.62774660658653,862.8599651843454,1.6038783190775328,1.5621798063614765,0.891
P5,1.6,59,15.985655643243373,56.323569841921454,-181.43263649942688,885.2896624751231,1.596139115062164,1.5376652118363274,0.891
P5,1.6,60,6.3952303602874006,29.86621373285785,-179.78479587096712,898.2093536422963,1.587140839758859,1.527447257538942,0.891
P5,1.6,61,1.578836719695999,13.23355986960773,-171.23476089142736,904.7127039929832,1.5805251686128705,1.5380926205078815,0.891
P5,1.6,62,-0.5882430679128743,3.3302261920099707,-158.38089839986512,904.7446201983148,1.5793168250158411,1.5643376289793736,0.891
P5,1.6,63,0.0,0.0,-143.17546841975195,897.6007426600771,1.5843431672899688,1.592785429923699,0.891
P5,1.6,64,0.0,0.0,-126.95456829759702,882.7326229959605,1.5932952477524533,1.612373066115952,0.891
P5,1.6,65,0.0,0.0,-111.54820827717182,859.7012342115669,1.6020642462341377,1.619931337387318,0.891
P5,1.6,66,0.0,0.0,-98.49488969632418,828.7179001596261,1.6072036300331929,1.618900104743461,0.891
P5,1.6,67,0.0,0.0,-87.62705240694275,791.2879266680405,1.6076661488818695,1.6142585095901192,0.891
P5,1.6,68,0.0,0.0,-78.3271205058242,749.7734539034175,1.6045591608674936,1.6099931840263437,0.891
P5,1.6,69,0.0,0.0,-70.47612163457741,706.4730115161165,1.6004290753448125,1.6080897477586982,0.891
P5,1.6,70,1.1216999634645552,0.2292174672260249,-63.690305896600584,663.3149100225324,1.5976764021444627,1.6083375152977808,0.891
P5,1.6,71,1.0042576022213567,0.5806130082312013,-57.28687040655363,622.0236467784897,1.596851690292203,1.6096618076295601,0.891
P5,1.6,72,1.001709284852751,0.7946787078134708,-51.10178336446609,583.9542161738585,1.5975832559320897,1.6110082786986,0.891
P5,1.6,73,0.9079356651100153,0.5954420840232781,-45.55550719546271,549.7037930434062,1.599034325624966,1.6117308092533427,0.891
P5,1.6,74,0.7505177553824526,0.10471932754192369,-40.52118932620332,519.5081814630968,1.6001936962728907,1.6118431980250754,0.891
P5,1.6,75,0.0,0.0,-35.39890906453174,493.9873426459383,1.6006890496402424,1.611534096915554,0.891
P5,1.6,76,0.6905430628641236,0.04165833432637893,-30.18095465450972,473.866396306885,1.6006424046124783,1.6108008185519238,0.891
P5,1.6,77,0.4913396850362065,0.42202548899157305,-25.132056299611197,459.1325880002471,1.6001859871373396,1.6098539921291535,0.891
P5,1.6,78,0.36220169969695004,0.43240327171803844,-20.05240898504758,449.1115458756611,1.5995949149240736,1.6090397462073707,0.891
P5,1.6,79,0.44667247142109046,0.03741207727942198,-14.617642576837236,443.34510820402994,1.5990189939799906,1.608264982327412,0.891
P5,1.6,80,0.0,0.0,-8.989308642069215,441.7835132065665,1.5987319700380958,1.6073689318079332,0.891
P5,1.6,81,0.0,0.0,-3.206786790294483,444.155335408976,1.599024766841563,1.6064717998255422,0.891
P5,1.6,82,0.28711955887881413,0.35832666945421354,3.145888638659967,449.7773744190589,1.5996286322144089,1.6056929309189163,0.891
P5,1.6,83,0.4009397997049436,0.6097832225584634,10.178672163579648,458.1752359732221,1.5999743342688986,1.6050072649917444,0.891
P5,1.6,84,0.4310240836706867,0.6171773286677239,17.67997067165771,469.5342700319317,1.6000216261490228,1.6041524437613999,0.891
P5,1.6,85,0.3546909787021374,0.5758869113809364,25.67904623480631,484.321431744858,1.5998786019140696,1.6033530590214262,0.891
P5,1.6,86,0.3655192961543683,0.6508480596152381,34.379659180066504,502.77333363001947,1.5996166991542171,1.6029289034489485,0.891
P5,1.6,87,0.3967013862958125,0.8577339841000182,43.673736082909116,524.8657996595987,1.5993325909790013,1.6026967198674416,0.891
P5,1.6,88,0.3348088041428905,1.0503195834473193,53.33100441699066,550.4301547817566,1.599146801344385,1.6025383329276015,0.891
P5,1.6,89,0.2814206242028351,0.9884677860251223,63.57585578938557,579.0123742759284,1.5992977240047943,1.6027398040319463,0.891
P5,1.6,90,0.3719032103798073,0.4927943102826897,74.71164388577867,609.7334009294543,1.599539115096954,1.6031702803206014,0.891
P5,1.6,91,0.0,0.0,86.70346289135247,641.4758471189606,1.5995267718766937,1.6033696712594963,0.891
P5,1.6,92,0.0,0.0,99.62005956912486,673.1205195403863,1.5996697188546625,1.6032153526322552,0.891
P5,1.6,93,0.0,0.0,113.77592605044981,703.3810558513633,1.6000207768624302,1.6028734661479278,0.891
P5,1.6,94,0.0,0.0,129.1032548362238,730.5335904850041,1.6000987349864193,1.602674161614183,0.891
